1683461	1998	876560	1
1683461	1998	1708849	2
1683461	1998	366675	2
1683461	1998	281016	1
1683461	1998	1262256	1
1683461	1998	1262783	1
1683461	1999	987114	1
1683461	1999	1496206	2
1683461	1999	1262256	1
1683461	1999	1535281	1
1683461	1999	366675	4
1683461	1999	281016	1
1683461	1999	124819	1
1683461	1999	1262783	1
1683461	2000	1316264	1
1683461	2000	538050	1
1683461	2000	1406282	1
1683461	2000	1140738	1
1683461	2001	1094497	1
1683461	2001	395206	1
1683461	2001	1406282	1
1683461	2001	1496206	1
1683461	2001	862928	1
1683461	2001	1708849	1
1683461	2001	876560	1
1683461	2001	1602777	2
1683461	2001	67610	2
1683461	2001	1509194	1
1683461	2001	793694	1
1683461	2001	1262783	1
1683461	2002	1214689	1
1683461	2002	863074	1
1683461	2002	1006947	1
1683461	2002	561572	1
1683461	2002	257414	1
1683461	2002	1509194	2
1683461	2002	261196	1
1683461	2002	443906	1
1683461	2002	1602777	4
1683461	2002	67610	2
1683461	2003	481824	1
1683461	2003	561572	1
1683461	2003	276709	2
1683461	2003	257414	1
1683461	2003	1509194	1
1683461	2003	261196	1
1683461	2003	381293	2
1683461	2003	876537	1
1683461	2003	1602777	4
1683461	2003	1269849	1
1683461	2003	67610	3
1683461	2003	529341	1
1683461	2003	1211967	1
1683461	2004	522624	1
1683461	2004	817540	1
1683461	2004	276709	1
1683461	2004	1660934	1
1683461	2004	1242407	1
1683461	2004	704491	1
1683461	2004	261196	2
1683461	2004	1358797	1
1683461	2004	1496206	1
1683461	2004	843821	1
1683461	2004	889166	1
1683461	2004	540974	1
1683461	2004	723382	1
1683461	2004	381687	1
1683461	2004	1602777	3
1683461	2004	383999	1
1683461	2004	1393723	1
1683461	2004	518524	2
1683461	2004	561572	1
1683461	2004	673749	1
1683461	2005	808745	1
1683461	2005	67610	1
1683461	2005	1496206	1
1683461	2006	422785	1
1683461	2006	1207394	1
1683461	2006	1660934	1
1683461	2006	493697	1
1683461	2006	1572968	3
1683461	2006	1052745	1
1683461	2006	1509194	1
1683461	2006	1358797	1
1683461	2006	261198	2
1683461	2006	148017	2
1683461	2006	673749	1
1683461	2006	1602777	1
1683461	2006	67610	1
1683461	2006	1496206	1
1683461	2007	830017	1
1683461	2007	102786	1
1683461	2007	395206	1
1683461	2007	148017	1
1683461	2007	487944	1
1683461	2007	1024745	1
1683461	2007	261196	2
1683461	2007	608016	1
1683461	2007	389928	1
1683461	2007	1176886	1
1683461	2007	775516	1
1683461	2007	518524	2
1683461	2007	268059	1
1683461	2007	914748	1
1683461	2008	1692512	1
1683461	2008	499683	1
1683461	2008	561572	1
1683461	2008	1364808	1
1683461	2008	608016	1
1683461	2008	120881	1
1683461	2008	417251	1
1683461	2009	1692512	1
1683461	2009	608016	2
1683461	2009	102786	1
1683461	2009	146500	1
1683461	2009	120881	1
1683461	2009	487944	1
1683461	2009	1024745	1
1683461	2009	1278154	1
1683461	2009	704491	1
1683461	2009	854157	1
1683461	2009	145520	2
1683461	2009	251057	1
1683461	2009	148017	1
1683461	2009	1088152	1
1683461	2009	518524	2
1683461	2009	497976	1
1683461	2010	608016	1
1683461	2010	829201	1
1683461	2010	667926	1
1683461	2010	205719	1
1683461	2010	1116954	1
1683461	2010	499683	1
1683461	2010	561572	1
1683461	2010	148017	1
1683461	2010	1067176	1
1683461	2010	298925	1
1683461	2010	120881	1
1683461	2010	1032389	1
1683461	2010	1364808	1
1683461	2010	261198	1
1683461	2010	430547	1
1683461	2010	1119700	1
1683461	2010	1164126	1
1683461	2010	1692512	1
1683461	2010	417251	1
1683461	2010	452202	2
1683461	2010	55409	1
1683461	2010	125820	1
1683461	2011	102786	1
1683461	2011	1693694	1
1683461	2011	487944	1
1683461	2011	1024745	1
1683461	2011	1623756	1
1683461	2011	854157	1
1683461	2011	1496206	1
1683461	2011	148017	1
1683461	2011	1221461	1
1683461	2011	1520642	1
1683461	2011	1008089	3
1683461	2011	184059	2
1683461	2011	518524	2
1683461	2011	814302	2
1683461	2012	303040	1
1683461	2012	616187	2
1683461	2012	722852	1
1683461	2012	1633990	1
1683461	2012	1508113	1
1683461	2012	1576328	1
1683461	2012	749037	1
1683461	2012	1332462	1
1683461	2012	120881	1
1683461	2012	447699	2
1683461	2012	1273622	1
1683461	2012	6680	1
1683461	2012	1067176	1
1683461	2012	54589	1
1683461	2013	303040	1
1683461	2013	882241	1
1683461	2013	92225	1
1683461	2013	1067176	1
1683461	2013	452202	1
1683461	2013	1663376	1
1683461	2013	55409	1
1683461	2013	447699	1
1683461	2013	1363284	1
1683461	2013	616187	1
1683461	2013	1633501	1
561158	1995	493826	1
561158	1995	142535	3
561158	1995	1189449	3
561158	1995	566219	2
561158	1995	648914	1
561158	1995	1306586	3
561158	1995	640991	1
561158	1997	930140	1
561158	1997	639786	1
561158	1997	603476	1
561158	1998	1189449	1
561158	1998	648914	1
561158	1998	1360935	1
561158	1998	839310	1
561158	1998	1610409	1
561158	2003	1306594	1
561158	2003	1577731	1
561158	2003	712388	1
561158	2003	242408	1
561158	2003	337773	1
561158	2003	1487119	1
561158	2003	246353	1
561158	2003	1175811	1
561158	2003	1623670	1
561158	2003	418552	1
561158	2003	236825	1
561158	2003	413723	1
561158	2003	1283516	1
561158	2003	1440030	1
561158	2003	871663	1
561158	2004	246353	2
561158	2004	927210	1
561158	2004	413723	2
561158	2004	930140	1
561158	2004	871663	1
561158	2005	123040	1
561158	2005	1651331	1
561158	2005	1346599	1
561158	2005	246353	1
561158	2005	238386	1
561158	2005	338485	1
561158	2005	413723	1
561158	2005	1592892	1
561158	2006	246353	1
561158	2006	413723	1
561158	2006	930140	1
561158	2006	313975	1
561158	2008	123040	1
561158	2008	1651331	1
561158	2008	1129189	1
561158	2008	1346599	1
561158	2008	248137	1
561158	2008	246353	1
561158	2008	238386	1
561158	2008	837620	1
561158	2008	338485	1
561158	2008	1592892	1
561158	2009	123040	1
561158	2009	1651331	1
561158	2009	1129189	2
561158	2009	248137	2
561158	2009	1368351	2
561158	2009	246353	2
561158	2009	603476	1
561158	2009	1214233	2
561158	2009	282552	1
561158	2009	837620	2
561158	2009	1218939	1
561158	2009	930140	1
561158	2009	972861	1
561158	2009	1440030	1
561158	2009	875455	1
561158	2010	1129189	1
561158	2010	248137	1
561158	2010	246353	1
561158	2010	837620	1
561158	2010	1214233	1
561158	2010	1440030	1
561158	2013	1348360	1
561158	2013	246353	1
561158	2013	806446	1
561158	2013	1218654	1
561158	2013	636113	1
149511	1995	841367	2
149511	1996	302460	3
149511	1996	1114942	3
149511	2000	972915	1
149511	2000	1157508	1
149511	2000	418600	1
149511	2000	1522729	1
149511	2000	1565642	1
149511	2000	444524	1
149511	2000	26749	1
149511	2000	1629362	1
149511	2000	274515	1
149511	2000	532180	1
149511	2000	1513148	1
149511	2000	47672	1
149511	2000	466084	1
149511	2000	335422	1
149511	2000	585020	1
149511	2000	876573	1
149511	2000	657502	1
149511	2001	649177	2
149511	2002	649177	1
149511	2003	1565642	1
149511	2003	368511	1
149511	2004	972915	1
149511	2004	371679	1
149511	2005	163041	1
149511	2005	1565642	2
149511	2005	991396	2
149511	2005	1563690	2
149511	2005	346093	1
149511	2007	258500	1
149511	2007	1000774	1
149511	2007	586312	1
149511	2007	771817	1
149511	2007	632234	1
149511	2007	1551181	1
149511	2007	244018	1
149511	2007	972915	1
149511	2007	24329	1
149511	2007	144792	1
149511	2007	1451899	1
149511	2007	825948	1
149511	2008	306786	2
149511	2008	258500	1
149511	2008	1489233	1
149511	2008	771817	1
149511	2008	832273	1
149511	2008	972915	1
149511	2009	1166883	1
149511	2010	1312224	1
149511	2012	1312224	2
331785	1987	60691	1
331785	1987	536753	1
331785	1987	1300059	1
331785	1987	52324	1
331785	1987	348390	1
331785	1991	966779	1
331785	1991	860339	1
331785	1991	1702509	1
331785	1993	175976	1
331785	1993	472448	1
331785	1993	966779	1
331785	1993	1702509	1
331785	1994	472448	1
331785	1994	36825	1
331785	1994	485685	1
331785	1995	1351531	1
331785	1995	897839	1
331785	1996	1351531	1
331785	1997	472448	1
331785	1997	1351531	1
331785	1997	1702509	1
331785	1997	897839	1
331785	1997	607060	1
331785	1997	1300059	1
331785	1998	472448	1
331785	1998	1028037	1
331785	1998	1351531	1
331785	1998	1702509	1
331785	1998	1341581	2
331785	1998	949723	1
331785	2000	1341581	1
331785	2002	1341581	3
331785	2003	1028037	1
331785	2003	1529766	1
331785	2003	1580811	1
331785	2003	1341581	1
331785	2003	897839	1
331785	2003	389557	1
331785	2003	252349	1
331785	2003	431653	1
331785	2004	897839	1
331785	2004	1664275	1
331785	2004	1341581	1
331785	2004	1028037	1
331785	2005	431653	1
331785	2005	897839	1
331785	2005	744018	1
331785	2005	489939	1
331785	2005	802515	1
331785	2005	1028037	1
331785	2005	455419	1
331785	2005	1302047	1
331785	2006	744018	1
331785	2006	802515	1
331785	1975	365480	1
331785	2008	744018	1
331785	2008	802515	1
331785	2008	1302047	1
331785	2009	744018	1
331785	2009	802515	1
331785	2009	1647069	1
550923	1994	973203	1
550923	1995	1016632	1
550923	1995	1651985	1
550923	1995	973203	2
550923	1996	1016632	1
550923	1996	973203	2
550923	1997	973203	2
550923	1998	251055	2
550923	1998	973203	2
550923	1998	1630198	1
550923	1998	547814	2
550923	1998	1449150	2
550923	1999	330582	2
550923	1999	547814	2
550923	1999	417997	1
550923	1999	1381198	1
550923	1999	251055	2
550923	1999	973203	2
550923	1999	1630198	1
550923	1999	1449150	2
550923	2000	547814	3
550923	2000	417997	2
550923	2000	1381198	2
550923	2002	961460	1
550923	2002	417997	1
550923	2002	330582	1
550923	2004	800960	1
550923	2004	909058	1
550923	2004	381355	1
550923	2004	620332	1
550923	2004	316299	1
550923	2004	160332	1
550923	2004	163186	1
550923	2004	1612752	2
550923	2004	1605394	1
550923	2004	1154615	1
550923	2004	267960	1
550923	2004	516828	1
550923	2005	784481	1
550923	2005	899171	1
550923	2005	63689	1
550923	2005	381355	2
550923	2005	620332	1
550923	2005	1612752	2
550923	2005	1059154	1
550923	2005	1200629	1
550923	2005	516828	3
550923	2005	701982	1
550923	2006	723873	1
550923	2006	68742	2
550923	2006	1612752	1
550923	2006	1460658	1
550923	2006	701982	1
550923	2006	516828	1
550923	2006	393150	2
550923	2006	1200629	1
550923	2007	1203743	1
550923	2008	162785	1
550923	2008	68742	1
550923	2008	63689	1
550923	2008	1429034	1
550923	2008	1315115	1
550923	2008	1322893	1
550923	2008	1140208	1
550923	2008	1391859	1
550923	2008	704958	1
550923	2008	808471	1
550923	2008	261561	1
550923	2008	701982	1
550923	2008	1200629	1
550923	2009	1103521	2
550923	2009	1634850	2
550923	2009	435556	1
550923	2009	1438152	1
550923	2009	834092	1
550923	2009	1322893	1
550923	2009	872207	1
550923	2009	1612752	2
550923	2009	762261	1
550923	2009	160955	1
550923	2009	699068	1
550923	2009	817599	1
550923	2010	42849	1
550923	2010	779043	1
550923	2010	1103521	2
550923	2010	1322893	2
550923	2010	1080457	1
550923	2010	1472301	1
550923	2010	99694	1
550923	2010	1522253	1
550923	2010	1612752	1
550923	2010	1690193	1
550923	2010	762261	1
550923	2010	1222328	1
550923	2010	1344990	1
550923	2010	272975	1
550923	2010	607742	1
550923	2010	817599	1
550923	2011	163406	1
550923	2012	1612752	1
550923	2012	123697	1
550923	2012	989245	1
550923	2012	1522253	1
550923	2012	272975	1
550923	2013	596870	1
550923	2013	1047628	1
550923	2013	807053	1
550923	2013	1537012	1
550923	2013	114681	1
550923	2013	803677	1
550923	2013	803999	1
61452	1989	1662264	1
61452	1989	1107594	1
61452	1989	1520917	1
61452	1990	1662264	1
61452	1990	1107594	1
61452	1990	1520917	1
61452	1993	1107594	2
61452	1993	365324	1
61452	1993	288144	1
61452	1993	973203	1
61452	1993	1520917	1
61452	1993	1449150	1
61452	1994	973203	1
61452	1994	7518	1
61452	1994	1449150	1
61452	1995	1107594	2
61452	1995	365324	2
61452	1995	251055	1
61452	1996	949666	1
61452	1996	251055	1
61452	1998	1148289	1
61452	1998	949666	3
61452	1998	1694572	1
61452	1998	1415728	1
61452	1998	596053	3
61452	1998	1016632	1
61452	1999	1415728	1
61452	1999	949666	2
61452	1999	1575429	1
61452	1999	389928	1
61452	1999	1470827	1
61452	1999	1315408	1
61452	1999	596053	2
61452	1999	442012	1
61452	1999	1081502	1
61452	2000	1418113	1
61452	2000	949666	1
61452	2000	1272069	4
61452	2000	389928	4
61452	2000	1608333	1
61452	2000	127182	1
61452	2000	1415728	10
61452	2000	1415731	1
61452	2000	596053	1
61452	2000	1222902	5
61452	2000	557978	1
61452	2000	1120029	1
61452	2000	1449150	1
61452	2000	1558175	1
61452	2001	949666	1
61452	2001	1608333	5
61452	2001	92750	1
61452	2001	1120029	5
61452	2001	1415728	5
61452	2001	557978	1
61452	2001	537597	1
61452	2002	1272069	2
61452	2002	1415728	2
61452	2002	1415731	1
61452	2002	1222902	1
61452	2002	557978	1
61452	2002	1332794	1
61452	2004	1581440	2
61452	2004	524870	2
61452	2004	1388006	2
61452	2004	936745	3
61452	2004	756973	1
61452	2004	1008173	3
61452	2004	1712345	1
61452	2004	1201374	1
61452	2005	743994	2
61452	2005	756973	1
61452	2005	524870	3
61452	2005	1008173	1
61452	2006	1418113	1
61452	2006	1388006	1
61452	2006	948134	2
61452	2006	557978	1
61452	2006	936745	1
61452	2006	92750	1
61452	2006	1415728	1
61452	2006	743994	1
61452	2006	1120029	1
61452	2007	699233	2
61452	2007	566498	2
61452	2007	948134	2
61452	2007	936745	3
61452	2007	1008173	2
61452	2007	756973	1
61452	2007	441492	1
61452	2007	1566808	2
61452	2007	743994	1
61452	2007	1698623	2
61452	2008	743994	1
61452	2008	948134	1
61452	2008	524870	1
61452	2009	360800	1
61452	2009	524870	1
61452	2009	756973	1
61452	2009	1008173	1
61452	2009	1032564	1
61452	2009	441492	1
61452	2010	360800	1
61452	2010	722819	1
61452	2010	395067	1
61452	2010	756973	1
61452	2010	1008173	1
61452	2010	1032564	1
61452	2010	575695	1
61452	2011	1269412	2
61452	2011	1684039	2
61452	2011	1139370	2
61452	2011	756971	2
61452	2011	575695	1
61452	2011	831888	2
61452	2011	441492	1
61452	2011	395067	1
61452	2012	360800	1
61452	2012	288329	1
61452	2012	247722	1
61452	2012	1167691	1
61452	2012	540143	1
61452	2012	1415728	1
61452	2012	363158	1
303117	1988	629459	1
303117	1989	310754	1
303117	1989	629459	2
303117	1989	576596	2
303117	1989	1019381	2
303117	1990	101423	1
303117	1990	1383334	1
303117	1990	110087	1
303117	1991	392150	1
303117	1991	1383334	1
303117	1991	110087	1
303117	1992	73594	1
303117	1992	90979	1
303117	1992	660262	1
303117	1992	153023	1
303117	1993	830017	1
303117	1993	1383334	2
303117	1993	289389	1
303117	1993	909678	1
303117	1993	1701037	1
303117	1993	111986	1
303117	1993	629459	1
303117	1993	576596	1
303117	1993	152371	2
303117	1993	73594	2
303117	1993	1194781	1
303117	1993	153023	2
303117	1994	1519744	2
303117	1994	90979	1
303117	1994	1383334	2
303117	1994	660262	1
303117	1994	544810	1
303117	1994	289389	1
303117	1994	159791	1
303117	1994	152371	1
303117	1994	576596	1
303117	1994	1666007	1
303117	1994	1027417	2
303117	1994	350099	1
303117	1995	781289	1
303117	1995	550301	1
303117	1995	548337	1
303117	1995	695955	1
303117	1995	337684	1
303117	1995	73594	1
303117	1995	1348893	1
303117	1995	128638	1
303117	1996	295	1
303117	1996	297804	1
303117	1996	1701037	1
303117	1996	548337	1
303117	1996	576596	1
303117	1996	373812	1
303117	1996	94236	1
303117	1996	550301	1
303117	1996	128638	1
303117	1997	1519744	1
303117	1997	310754	1
303117	1997	1383334	2
303117	1997	781289	1
303117	1997	289389	1
303117	1997	1194781	1
303117	1997	1124497	1
303117	1997	111986	1
303117	1997	152371	1
303117	1997	576596	1
303117	1997	1019381	1
303117	1997	629459	1
303117	1997	1161081	1
303117	1997	337684	1
303117	1997	388409	1
303117	1997	350099	1
303117	1997	1348893	1
303117	1997	1122879	1
303117	1998	561862	1
303117	1998	1015622	1
303117	1998	1124497	1
303117	1998	1701037	1
303117	1998	159791	1
303117	1998	193936	1
303117	1998	548337	1
303117	1998	629459	1
303117	1998	381204	1
303117	1998	128638	1
303117	1998	1232759	1
303117	1998	276857	1
303117	1998	550301	1
303117	1998	823902	1
303117	1998	746783	1
303117	1999	1514599	1
303117	1999	1124497	1
303117	1999	544810	1
303117	1999	1701037	2
303117	1999	476573	1
303117	1999	193936	1
303117	1999	548337	2
303117	1999	629459	2
303117	1999	550301	1
303117	1999	128638	1
303117	1999	289389	1
303117	2000	388409	1
303117	2000	1485172	1
303117	2000	1348893	1
303117	2000	337684	1
303117	2000	781289	1
303117	2002	1074023	1
303117	2002	295752	2
303117	2002	193936	1
303117	2002	308274	2
303117	2002	1003955	2
303117	2002	629459	1
303117	2003	209179	1
303117	2003	547396	1
303117	2003	1379367	3
303117	2003	1605361	1
303117	2003	1003955	1
303117	2003	1030261	3
303117	2003	1315318	4
303117	2003	299579	1
303117	2004	1379367	3
303117	2004	295752	2
303117	2004	1351625	1
303117	2004	1003955	3
303117	2004	1030261	1
303117	2004	1315318	2
303117	2004	1038872	1
303117	2004	276857	1
303117	2004	302394	2
303117	2005	177121	2
303117	2005	1244610	1
303117	2005	1209222	1
303117	2005	1379367	1
303117	2005	896104	1
303117	2005	1030261	1
303117	2005	1605361	1
303117	2005	381204	1
303117	2005	223509	1
303117	2005	521143	1
303117	2005	325557	1
303117	2006	177121	1
303117	2006	1244610	2
303117	2006	1393027	1
303117	2006	1209222	1
303117	2006	1368902	1
303117	2006	1379367	1
303117	2006	927978	1
303117	2006	774540	1
303117	2006	1405374	1
303117	2006	1605361	2
303117	2006	1045395	1
303117	2006	111380	1
303117	2006	325557	1
303117	2006	1315318	1
303117	2006	1632126	1
303117	2006	1038872	1
303117	2006	1383558	1
303117	2007	830017	1
303117	2007	1632126	1
303117	2007	1044934	1
303117	2007	1514599	1
303117	2007	1605361	2
303117	2007	1644019	2
303117	2007	1030261	1
303117	2007	1315318	1
303117	2007	1405374	1
303117	2008	1038872	1
303117	2008	276857	1
303117	2008	753125	1
303117	2008	841151	1
303117	2009	1209222	2
303117	2009	1379367	2
303117	2009	1453192	2
303117	2009	158060	2
303117	2009	484943	2
303117	2009	1605361	2
303117	2009	1340466	2
303117	2009	704435	2
303117	2009	1038872	2
303117	2009	1405374	1
303117	2009	1510456	2
